country,year,population,GDP
Israel,1975-01-01,3337000,17055.6
Israel,1976-01-01,3428000,16732.9
Israel,1977-01-01,3514000,16531.8
Israel,1978-01-01,3594000,17086.0
Israel,1979-01-01,3671000,17686.5
Israel,1980-01-01,3745000,17555.4
Israel,1981-01-01,3815000,18128.2
Israel,1982-01-01,3884000,18161.4
Israel,1983-01-01,3950000,18433.1
Israel,1984-01-01,4016000,18363.5
Israel,1985-01-01,4083000,18770.9
Israel,1986-01-01,4149000,19257.1
Israel,1987-01-01,4216000,20301.5
Israel,1988-01-01,4291000,20548.9
Israel,1989-01-01,4383000,20319.4
Israel,1990-01-01,4499000,21141.3
Israel,1991-01-01,4642000,21444.8
Israel,1992-01-01,4807000,22323.8
Israel,1993-01-01,4986000,22633.2
Israel,1994-01-01,5164000,23692.9
Israel,1995-01-01,5332000,24592.2
Israel,1996-01-01,5486000,25230.3
Israel,1997-01-01,5630000,25508.8
Israel,1998-01-01,5764000,25970.8
Israel,1999-01-01,5891000,26233.3
Israel,2000-01-01,6014000,27636.3
Israel,2001-01-01,6130000,26999.4
Israel,2002-01-01,6240000,26503.8
Israel,2003-01-01,6351000,26229.4
Israel,2004-01-01,6470000,26947.4
Israel,2005-01-01,6604000,27570.9
Israel,2006-01-01,6755000,28499.3
Israel,2007-01-01,6921000,29614.1
Israel,2008-01-01,7094000,29962.0
Israel,2009-01-01,7263000,29658.5
Israel,2010-01-01,7420000,30642.9
Israel,2011-01-01,7563000,31483.0
Israel,2012-01-01,7695000,31507.5
Israel,2013-01-01,7818000,32196.4
Israel,2014-01-01,7939000,32661.3
Italy,1961-01-01,50084000,11681.3
Italy,1962-01-01,50475000,12322.3
Italy,1963-01-01,50890000,12919.0
Italy,1964-01-01,51308000,13171.6
Italy,1965-01-01,51711000,13488.0
Italy,1966-01-01,52095000,14184.5
Italy,1967-01-01,52464000,15093.1
Italy,1968-01-01,52822000,15979.7
Italy,1969-01-01,53180000,16858.4
Italy,1970-01-01,53542000,17653.0
Italy,1971-01-01,53912000,17890.3
Italy,1972-01-01,54282000,18445.5
Italy,1973-01-01,54643000,19626.4
Italy,1974-01-01,54982000,20570.8
Italy,1975-01-01,55289000,20020.9
Italy,1976-01-01,55560000,21340.8
Italy,1977-01-01,55797000,21794.4
Italy,1978-01-01,56005000,22420.6
Italy,1979-01-01,56190000,23688.1
Italy,1980-01-01,56359000,24450.1
Italy,1981-01-01,56512000,24627.0
Italy,1982-01-01,56649000,24710.5
Italy,1983-01-01,56767000,24990.4
Italy,1984-01-01,56863000,25790.7
Italy,1985-01-01,56934000,26504.7
Italy,1986-01-01,56980000,27261.3
Italy,1987-01-01,57005000,28128.6
Italy,1988-01-01,57015000,29294.2
Italy,1989-01-01,57022000,30264.1
Italy,1990-01-01,57032000,30839.3
Italy,1991-01-01,57055000,31292.1
Italy,1992-01-01,57088000,31531.7
Italy,1993-01-01,57123000,31243.7
Italy,1994-01-01,57145000,31909.2
Italy,1995-01-01,57147000,32829.9
Italy,1996-01-01,57119000,33242.9
Italy,1997-01-01,57072000,33847.6
Italy,1998-01-01,57039000,34386.2
Italy,1999-01-01,57063000,34918.8
Italy,2000-01-01,57175000,36197.2
Italy,2001-01-01,57388000,36819.0
Italy,2002-01-01,57685000,36855.4
Italy,2003-01-01,58031000,36748.6
Italy,2004-01-01,58378000,37090.1
Italy,2005-01-01,58687000,37259.2
Italy,2006-01-01,58949000,37893.2
Italy,2007-01-01,59169000,38260.1
Italy,2008-01-01,59350000,37609.3
Italy,2009-01-01,59498000,35382.7
Italy,2010-01-01,59619000,35866.3
Italy,2011-01-01,59711000,36007.3
Italy,2012-01-01,59770000,34896.4
Italy,2013-01-01,59803000,33897.7
Italy,2014-01-01,59821000,33626.1
Kazakhstan,1992-01-01,16433000,4936.99
Kazakhstan,1993-01-01,16298000,4512.62
Kazakhstan,1994-01-01,16123000,4001.67
Kazakhstan,1995-01-01,15926000,3738.47
Kazakhstan,1996-01-01,15705000,3814.5
Kazakhstan,1997-01-01,15466000,3941.12
Kazakhstan,1998-01-01,15238000,3933.56
Kazakhstan,1999-01-01,15060000,4078.43
Kazakhstan,2000-01-01,14957000,4491.59
Kazakhstan,2001-01-01,14943000,5106.63
Kazakhstan,2002-01-01,15011000,5606.85
Kazakhstan,2003-01-01,15139000,6107.71
Kazakhstan,2004-01-01,15294000,6647.69
Kazakhstan,2005-01-01,15452000,7227.98
Kazakhstan,2006-01-01,15603000,7917.2
Kazakhstan,2007-01-01,15755000,8523.77
Kazakhstan,2008-01-01,15916000,8698.42
Kazakhstan,2009-01-01,16098000,8573.77
Kazakhstan,2010-01-01,16311000,9070.65
Kazakhstan,2011-01-01,16554000,9603.59
Kazakhstan,2012-01-01,16821000,9923.81
Kazakhstan,2013-01-01,17100000,10368.7
Kazakhstan,2014-01-01,17372000,10645.5
Jamaica,1961-01-01,1654000,
Jamaica,1962-01-01,1681000,
Jamaica,1963-01-01,1710000,
Jamaica,1964-01-01,1738000,
Jamaica,1965-01-01,1763000,
Jamaica,1966-01-01,1787000,3788.46
Jamaica,1967-01-01,1808000,3808.21
Jamaica,1968-01-01,1828000,3977.18
Jamaica,1969-01-01,1849000,4144.9
Jamaica,1970-01-01,1873000,4580.64
Jamaica,1971-01-01,1900000,4622.65
Jamaica,1972-01-01,1930000,5368.25
Jamaica,1973-01-01,1960000,4991.55
Jamaica,1974-01-01,1990000,4705.48
Jamaica,1975-01-01,2018000,4624.68
Jamaica,1976-01-01,2043000,4257.67
Jamaica,1977-01-01,2066000,4096.34
Jamaica,1978-01-01,2089000,4045.28
Jamaica,1979-01-01,2114000,3951.68
Jamaica,1980-01-01,2142000,3673.59
Jamaica,1981-01-01,2176000,3711.29
Jamaica,1982-01-01,2212000,3724.13
Jamaica,1983-01-01,2250000,3731.23
Jamaica,1984-01-01,2284000,3617.54
Jamaica,1985-01-01,2312000,3466.48
Jamaica,1986-01-01,2333000,3497.22
Jamaica,1987-01-01,2349000,3743.93
Jamaica,1988-01-01,2360000,3869.54
Jamaica,1989-01-01,2372000,4122.68
Jamaica,1990-01-01,2386000,4266.58
Jamaica,1991-01-01,2403000,4437.41
Jamaica,1992-01-01,2423000,4484.42
Jamaica,1993-01-01,2444000,4860.54
Jamaica,1994-01-01,2467000,4880.2
Jamaica,1995-01-01,2490000,4946.87
Jamaica,1996-01-01,2512000,4893.89
Jamaica,1997-01-01,2535000,4791.63
Jamaica,1998-01-01,2558000,4635.79
Jamaica,1999-01-01,2580000,4642.55
Jamaica,2000-01-01,2600000,4644.6
Jamaica,2001-01-01,2618000,4671.64
Jamaica,2002-01-01,2635000,4732.36
Jamaica,2003-01-01,2650000,4875.0
Jamaica,2004-01-01,2664000,4910.08
Jamaica,2005-01-01,2678000,4925.28
Jamaica,2006-01-01,2691000,5039.41
Jamaica,2007-01-01,2705000,5083.6
Jamaica,2008-01-01,2717000,5015.85
Jamaica,2009-01-01,2730000,4774.45
Jamaica,2010-01-01,2741000,4682.52
Jamaica,2011-01-01,2752000,4742.92
Jamaica,2012-01-01,2763000,4694.25
Jamaica,2013-01-01,2773000,4699.77
Jamaica,2014-01-01,2783000,4714.86
Japan,1961-01-01,93357000,9396.22
Japan,1962-01-01,94264000,10138.4
Japan,1963-01-01,95228000,10886.2
Japan,1964-01-01,96253000,12031.3
Japan,1965-01-01,97342000,12595.4
Japan,1966-01-01,98495000,13808.7
Japan,1967-01-01,99711000,15196.6
Japan,1968-01-01,100989000,17097.3
Japan,1969-01-01,102324000,18837.2
Japan,1970-01-01,103708000,18435.5
Japan,1971-01-01,105143000,19054.8
Japan,1972-01-01,106617000,20370.7
Japan,1973-01-01,108086000,21825.5
Japan,1974-01-01,109495000,21150.5
Japan,1975-01-01,110805000,21458.1
Japan,1976-01-01,111993000,22146.6
Japan,1977-01-01,113068000,22897.2
Japan,1978-01-01,114055000,23887.2
Japan,1979-01-01,114993000,24985.8
Japan,1980-01-01,115912000,25489.2
Japan,1981-01-01,116822000,26358.3
Japan,1982-01-01,117709000,27064.1
Japan,1983-01-01,118552000,27703.0
Japan,1984-01-01,119319000,28756.6
Japan,1985-01-01,119989000,30391.5
Japan,1986-01-01,120551000,31062.1
Japan,1987-01-01,121022000,32179.3
Japan,1988-01-01,121433000,34332.3
Japan,1989-01-01,121831000,36028.2
Japan,1990-01-01,122249000,37906.2
Japan,1991-01-01,122703000,39044.9
Japan,1992-01-01,123180000,39267.1
Japan,1993-01-01,123659000,39237.3
Japan,1994-01-01,124102000,39441.6
Japan,1995-01-01,124483000,40368.7
Japan,1996-01-01,124795000,41514.9
Japan,1997-01-01,125048000,41861.9
Japan,1998-01-01,125266000,41277.1
Japan,1999-01-01,125481000,41098.0
Japan,2000-01-01,125715000,42169.7
Japan,2001-01-01,125974000,42239.1
Japan,2002-01-01,126250000,42190.8
Japan,2003-01-01,126524000,42744.0
Japan,2004-01-01,126773000,43671.7
Japan,2005-01-01,126979000,44393.7
Japan,2006-01-01,127137000,44995.5
Japan,2007-01-01,127250000,45687.3
Japan,2008-01-01,127318000,45165.9
Japan,2009-01-01,127341000,42724.5
Japan,2010-01-01,127320000,44507.7
Japan,2011-01-01,127253000,44538.7
Japan,2012-01-01,127140000,45276.8
Japan,2013-01-01,126985000,46249.3
Japan,2014-01-01,126795000,46466.1
Jordan,1961-01-01,928000,
Jordan,1962-01-01,963000,
Jordan,1963-01-01,1001000,
Jordan,1964-01-01,1051000,
Jordan,1965-01-01,1120000,
Jordan,1966-01-01,1211000,
Jordan,1967-01-01,1320000,
Jordan,1968-01-01,1439000,
Jordan,1969-01-01,1554000,
Jordan,1970-01-01,1655000,
Jordan,1971-01-01,1740000,
Jordan,1972-01-01,1812000,
Jordan,1973-01-01,1874000,
Jordan,1974-01-01,1930000,
Jordan,1975-01-01,1985000,1663.01
Jordan,1976-01-01,2039000,2011.55
Jordan,1977-01-01,2092000,2087.31
Jordan,1978-01-01,2147000,2459.65
Jordan,1979-01-01,2209000,2608.04
Jordan,1980-01-01,2281000,3006.14
Jordan,1981-01-01,2366000,3036.68
Jordan,1982-01-01,2463000,3135.42
Jordan,1983-01-01,2569000,3068.65
Jordan,1984-01-01,2677000,3198.37
Jordan,1985-01-01,2783000,3176.88
Jordan,1986-01-01,2884000,3269.52
Jordan,1987-01-01,2982000,3238.77
Jordan,1988-01-01,3087000,3056.86
Jordan,1989-01-01,3209000,2534.72
Jordan,1990-01-01,3358000,2440.39
Jordan,1991-01-01,3539000,2357.23
Jordan,1992-01-01,3744000,2645.81
Jordan,1993-01-01,3957000,2622.15
Jordan,1994-01-01,4155000,2623.57
Jordan,1995-01-01,4320000,2678.07
Jordan,1996-01-01,4448000,2650.81
Jordan,1997-01-01,4545000,2672.82
Jordan,1998-01-01,4621000,2699.41
Jordan,1999-01-01,4691000,2743.03
Jordan,2000-01-01,4767000,2810.04
Jordan,2001-01-01,4850000,2906.62
Jordan,2002-01-01,4939000,3020.09
Jordan,2003-01-01,5043000,3082.05
Jordan,2004-01-01,5172000,3262.19
Jordan,2005-01-01,5333000,3417.73
Jordan,2006-01-01,5530000,3557.3
Jordan,2007-01-01,5759000,3687.23
Jordan,2008-01-01,6010000,3773.19
Jordan,2009-01-01,6267000,3786.53
Jordan,2010-01-01,6518000,3679.19
Jordan,2011-01-01,6760000,3578.77
Jordan,2012-01-01,6994000,3481.69
Jordan,2013-01-01,7215000,3401.08
Jordan,2014-01-01,7416000,3348.83
Kyrgyzstan,1992-01-01,4477000,845.71
Kyrgyzstan,1993-01-01,4508000,714.763
Kyrgyzstan,1994-01-01,4544000,571.404
Kyrgyzstan,1995-01-01,4592000,535.044
Kyrgyzstan,1996-01-01,4657000,564.531
Kyrgyzstan,1997-01-01,4735000,611.521
Kyrgyzstan,1998-01-01,4818000,614.99
Kyrgyzstan,1999-01-01,4894000,628.069
Kyrgyzstan,2000-01-01,4955000,654.312
Kyrgyzstan,2001-01-01,4998000,682.6239999999999
Kyrgyzstan,2002-01-01,5028000,676.27
Kyrgyzstan,2003-01-01,5051000,716.2639999999999
Kyrgyzstan,2004-01-01,5078000,757.3739999999999
Kyrgyzstan,2005-01-01,5115000,747.566
Kyrgyzstan,2006-01-01,5167000,762.52
Kyrgyzstan,2007-01-01,5229000,819.806
Kyrgyzstan,2008-01-01,5301000,880.279
Kyrgyzstan,2009-01-01,5380000,894.818
Kyrgyzstan,2010-01-01,5465000,880.038
Kyrgyzstan,2011-01-01,5554000,921.177
Kyrgyzstan,2012-01-01,5648000,905.166
Kyrgyzstan,2013-01-01,5746000,984.2389999999999
Kyrgyzstan,2014-01-01,5844000,1003.51
Kenya,1961-01-01,8361000,481.37699999999995
Kenya,1962-01-01,8629000,510.56699999999995
Kenya,1963-01-01,8908000,537.964
Kenya,1964-01-01,9200000,546.766
Kenya,1965-01-01,9505000,539.879
Kenya,1966-01-01,9823000,599.356
Kenya,1967-01-01,10154000,599.248
Kenya,1968-01-01,10502000,625.6569999999999
Kenya,1969-01-01,10868000,652.74
Kenya,1970-01-01,11252000,601.071
Kenya,1971-01-01,11657000,708.8380000000001
Kenya,1972-01-01,12083000,800.687
Kenya,1973-01-01,12530000,817.674
Kenya,1974-01-01,12997000,820.296
Kenya,1975-01-01,13486000,797.5260000000001
Kenya,1976-01-01,13996000,785.0139999999999
Kenya,1977-01-01,14527000,827.789
Kenya,1978-01-01,15082000,852.462
Kenya,1979-01-01,15661000,883.4169999999999
Kenya,1980-01-01,16268000,898.063
Kenya,1981-01-01,16901000,897.066
Kenya,1982-01-01,17560000,876.471
Kenya,1983-01-01,18241000,854.841
Kenya,1984-01-01,18943000,837.77
Kenya,1985-01-01,19661000,842.073
Kenya,1986-01-01,20394000,870.299
Kenya,1987-01-01,21140000,889.6339999999999
Kenya,1988-01-01,21899000,912.329
Kenya,1989-01-01,22668000,922.9810000000001
Kenya,1990-01-01,23446000,930.053
Kenya,1991-01-01,24234000,913.11
Kenya,1992-01-01,25030000,877.35
Kenya,1993-01-01,25825000,853.436
Kenya,1994-01-01,26608000,849.696
